,Actual,Predict
6651,390.85,394.96292
3668,488.34,494.18872
3889,372.9,358.2362
7320,471.06,463.7955
2980,566.65,504.72314
9536,473.24,480.43765
7655,535.12,463.89453
385,404.15,400.96118
6188,496.15,478.64728
3946,391.65,410.29517
6758,403.74,447.09995
12574,659.6,521.35333
7244,462.03889,442.84027
3386,520.93,551.0513
4077,428.6,435.65884
4900,439.99,421.11185
744,404.25,416.66904
8918,560.78,555.9628
10258,569.14,560.80475
7174,453.15,529.16626
5773,419.65,416.59036
12176,528.71,519.9835
6346,545.34,533.13043
2391,433.15,536.5933
3353,457.3,464.60516
10311,581.53,549.1218
7040,438.88,441.2285
5321,571.41,551.2545
4336,601.0,583.8742
4655,398.65,567.86755
7628,529.67,502.71823
10724,455.15,449.53842
6051,465.02,447.52826
1121,452.65,424.84552
10841,478.91,461.45663
9192,424.15,430.1826
3942,390.82,440.53897
357,359.45,372.64923
3060,311.45,353.26733
5964,448.15,419.58676
11520,404.55,544.30835
2348,425.65,557.62445
2993,569.15,632.4126
4475,363.02,371.87125
12320,553.32,520.1878
9381,450.82,466.93146
7442,487.26,473.09778
4382,327.45,362.42764
4483,363.46,375.38895
8747,515.65,478.62628
9103,363.65,489.20587
12275,544.03,530.6852
5587,386.64,394.50134
3421,675.25,605.6323
5517,375.15,393.65588
11306,568.56,539.99915
396,382.25,388.90567
6887,420.84,417.49374
7625,529.34,471.20947
4024,413.65,417.5351
9787,497.58,475.0725
3222,423.28,394.51807
4536,378.28,383.3691
2201,389.15,525.5213
6127,481.03,469.92075
8710,509.56,527.0859
7306,469.2,459.0907
12130,522.89,489.70074
2534,464.15,430.3529
135,472.15,474.60065
7272,466.26,447.09995
1989,327.15,474.28012
5050,474.16,448.74817
47,361.15,378.38474
3635,465.2,440.06848
83,386.45,392.146
11662,465.15,467.9767
5544,380.74,389.39294
3131,359.65,375.01654
10393,614.33,529.9242
2859,532.95,525.71326
7998,411.15,415.61392
6298,524.74,515.6149
12347,563.02,575.67554
10056,528.9,523.38354
3160,369.65,487.84625
360,359.85,361.0497
9401,454.15,491.94437
8,315.35,319.37888
11658,465.15,467.9767
9999,520.14,508.0581
3698,508.73,495.3394
7159,451.56,437.99432
8794,523.08,506.3519
8538,490.38,488.6706
1650,511.15,480.8236
311,339.45,339.90906
7645,533.04,528.5815
2981,566.15,534.7507
1617,507.15,522.4615
10318,583.02,598.3739
2543,466.15,481.61832
11324,575.34,579.49835
3522,390.1,406.25015
7188,455.65,480.21808
5044,472.15,466.2073
2507,458.15,431.03702
7072,442.15,468.022
12255,540.7,518.9289
5350,597.34,554.10583
5871,431.1,443.6412
8724,512.15,500.51382
9750,494.56,496.76706
4847,428.15,425.8063
2677,490.65,492.3393
5459,362.15,374.02536
884,423.15,443.67484
5632,396.05,412.49017
7481,494.65,509.37628
6830,412.83,414.15356
2054,351.15,374.2064
3169,285.88,348.32065
10009,521.07,492.80133
5769,419.15,437.01367
113,418.15,415.48178
4132,448.41,431.16083
9004,604.78,570.83655
5479,366.15,500.62143
5945,444.49,437.9845
5171,505.04,528.1607
4901,440.31,432.78165
1153,458.15,510.68546
8655,501.15,511.7893
7049,439.98,432.17282
3115,354.15,455.4045
4768,414.15,407.47488
9883,511.15,479.58334
7502,497.8,473.45825
2319,418.15,508.44193
6210,501.44,502.2117
5099,486.43,478.34082
11291,564.49,553.4279
5140,496.83,484.93283
4129,448.06,427.78088
4890,437.69,456.324
8875,550.15,516.7956
6438,597.59,612.1632
5372,627.01,573.8528
429,398.75,396.13205
763,407.9,425.8063
9015,610.9,576.41614
927,430.15,436.58582
4676,401.15,413.8069
2308,415.65,418.88324
850,418.15,406.87173
5095,486.15,474.89078
1351,480.15,492.76834
5186,510.93,490.33868
9440,459.62,466.13834
12573,658.52,653.94885
9187,422.68,435.43588
5418,340.65,426.0764
8750,516.15,505.93536
7100,444.65,413.002
4896,439.15,430.84415
1825,538.65,493.00888
11687,467.15,467.37653
12447,592.72,442.6943
12160,527.15,492.3572
9584,479.65,480.73196
3314,395.67,416.87817
4341,604.13,555.11926
2874,535.8499999999999,525.71326
8660,501.86,464.81354
3069,323.54999999999995,356.1232
99,422.15,413.72235
5817,424.72,431.0113
12024,499.51,496.1707
11947,483.16,484.06223
11299,566.84,551.0488
1747,523.15,476.56827
1166,459.15,476.20706
6879,420.16,429.03873
1053,445.15,444.63293
3325,409.08,418.68503
304,364.85,378.38474
7841,626.68,574.89026
5336,582.84,497.53763
538,429.75,422.815
6066,468.99,471.06036
11147,534.39,530.082
12138,523.92,526.2668
102,419.15,426.17584
9247,433.15,430.1826
8200,444.15,460.3254
12544,643.42,628.0682
8376,467.35,481.6355
7434,486.68,503.92392
772,409.15,445.64886
3541,404.65,374.3169
7478,494.03,485.02545
434,434.25,430.1826
2455,447.65,473.52972
4508,370.65,382.3623
5952,445.18,443.5693
3550,411.15,454.46164
3528,391.84,436.3158
2666,490.65,561.0241
811,413.15,406.64615
4907,441.95,447.74545
2673,490.15,464.96802
4216,484.65,449.04208
3877,366.42,396.18658
293,363.95,378.38474
12102,517.15,482.7736
6817,410.6,405.2707
103,424.65,419.83548
7500,497.16,475.46335
8679,504.98,497.81537
7413,483.15,525.64233
9617,482.44,479.45996
3706,516.14,511.98367
8273,456.07,463.3231
9713,490.78,484.95413
2318,417.25,460.18137
4191,473.15,420.94183
3154,368.15,365.58594
979,436.15,441.92114
7820,605.04,588.0196
8693,506.02,500.70337
33,365.15,358.60657
1434,488.65,492.91428
1107,451.25,440.75116
9910,514.12,492.80133
895,425.04999999999995,429.1597
7795,586.62,553.6016
8806,526.03,496.7511
11560,446.65,483.2767
4292,538.78,507.60205
8240,450.27,442.88
11525,406.15,502.8812
12287,545.65,628.5411
6554,376.8,388.26443
12254,540.7,518.9289
3328,419.15,457.61035
9026,623.48,590.22437
9841,505.15,491.93445
5272,547.2,485.4752
1114,452.15,492.4416
5245,536.36,530.5262
8649,500.03,483.54895
10658,450.15,448.38687
2998,572.15,546.3673
10425,626.93,651.9019
2754,505.65,479.02142
10708,454.15,447.54984
7007,436.07,429.75272
1457,490.65,507.52054
1039,443.65,488.80185
10540,378.15,454.91132
3921,386.15,441.7862
7717,551.92,529.3202
1402,484.65,484.47858
1261,469.15,413.9722
8251,452.15,469.43353
3910,381.22,393.00003
11528,407.65,458.48688
12612,702.6,620.60205
12328,557.26,515.5913
3334,428.33,446.13214
8188,442.42,424.98923
653,390.84999999999997,410.80383
1282,471.15,507.7332
3527,391.77,408.3767
828,415.15,532.3501
5805,423.15,423.90463
9158,401.15,482.96216
3017,581.15,546.52924
9265,435.26,430.1826
4112,443.71,432.8501
2996,571.15,449.0462
10687,453.15,451.69287
647,390.65,404.15967
3025,585.15,534.18195
9705,490.65,467.6052
221,429.15,430.1826
6463,624.37,577.21313
2628,479.65,486.76605
11623,463.15,470.67178
5145,498.53,483.51984
4608,390.15,402.03152
457,425.35,420.69766
5218,525.94,502.51572
8278,457.19,445.9424
4029,415.15,396.18658
333,366.35,362.5626
937,431.15,433.7062
8550,491.24,469.43353
1844,543.65,496.67273
6946,428.15,434.66498
2452,444.15,466.20328
9607,481.83,481.49188
7953,398.15,482.2778
9263,435.06,429.5824
8665,502.11,478.91254
3445,323.65,396.57
12166,528.03,513.0706
9070,692.87,655.70374
5082,483.15,547.2546
2102,364.15,370.50452
4217,485.2,448.66907
9484,466.4,460.68762
4381,325.15,340.16626
9030,625.89,584.32526
4772,414.65,463.8477
70,360.65,382.93704
6162,490.15,490.50787
455,433.55,431.33414
3995,407.06,405.85846
6067,469.15,463.05618
3894,375.65,359.92822
6205,499.95,487.63525
5421,342.75,414.10025
8813,528.15,483.83856
5709,410.15,410.84723
3851,354.15,368.6873
9604,481.65,572.0216
1512,496.15,489.76407
9842,505.28,489.47485
2119,367.15,415.08682
10693,453.15,448.38687
3098,344.15,479.92993
9296,439.52,437.87115
2619,478.34999999999997,480.15894
11242,554.39,529.0246
3601,441.42,433.31488
5058,475.74,465.40683
4374,307.95,451.37326
5532,378.15,395.0525
4385,328.88,368.14844
11675,467.15,467.9767
12129,522.86,508.64716
5282,550.49,532.92505
8585,494.47,482.19196
3671,490.49,440.04196
9365,448.15,461.57065
9044,642.67,612.36115
1981,318.65,421.42667
101,415.65,416.13052
11674,467.15,467.9767
8694,506.02,493.3143
2215,392.15,404.13086
9511,469.65,486.6437
1491,493.15,459.03864
7046,439.98,418.87057
2801,518.15,476.03683
4246,501.74,484.8375
11759,470.15,469.12827
9741,493.23,480.4767
4641,395.94,389.142
8221,448.15,469.22638
6347,548.29,503.45764
4549,380.43,389.47952
1022,442.15,476.70004
2798,518.15,511.7103
4148,456.15,507.49176
5664,403.02,397.55975
533,410.75,398.07352
5735,414.65,398.02457
6326,540.68,554.9125
8700,507.16,524.8488
10354,593.84,587.5416
11085,519.67,509.77777
8362,466.03,465.73398
2264,405.65,473.1908
1655,512.15,478.0179
19,346.25,361.05466
6597,384.75,391.54443
12273,543.54,510.0153
1643,510.15,524.13495
8261,454.15,473.79977
6575,380.88,393.89127
8644,499.63,488.91455
12364,566.78,528.6931
9815,501.9,484.28348
3540,404.63,448.63132
4783,416.65,407.74652
2144,372.15,526.8695
321,383.45,395.0525
6466,634.71,595.9122
4098,437.14,426.67798
4738,410.65,412.451
3693,506.47,461.60843
7665,537.32,544.4377
4832,426.15,443.70895
5584,386.15,387.03876
6834,413.34,409.29752
2154,266.84999999999997,351.33917
5692,407.15,410.27676
12262,542.02,525.3453
1006,440.15,468.72293
747,405.15,399.51895
9185,422.68,435.43588
263,309.45,337.73395
11437,636.59,680.3073
12271,543.39,515.5643
1085,448.15,469.22638
12502,618.19,523.5407
7516,500.65,480.93964
7886,703.84,683.61664
11058,514.71,507.474
473,436.95,430.73395
10930,497.25,491.3027
2380,431.65,418.84256
6479,658.64,629.4077
1954,582.15,549.5915
11845,473.15,467.9905
11949,483.65,538.5746
7571,512.35,483.9635
7811,597.47,585.09296
6021,460.26,445.928
3705,515.78,491.91513
5848,428.15,414.4291
8095,426.96,420.23465
4074,428.16,408.76318
7713,551.38,527.67535
5493,369.15,443.52783
11263,558.23,548.35236
8986,594.08,590.89716
5496,370.54,388.14816
6735,401.39,409.09702
9801,499.7,505.21515
8625,497.26,485.0365
2470,450.04999999999995,389.33386
8049,419.39,429.74744
7333,471.59,449.64648
8923,564.11,557.6313
12132,523.16,500.35
2633,480.65,489.60956
3378,505.04,482.5731
4700,404.31,415.65094
11073,517.59,501.34402
2629,479.65,467.64188
10803,471.34,471.6583
10415,625.03,479.5375
11135,531.65,479.04813
967,435.15,376.28003
10696,453.15,449.00085
4708,406.11,412.451
10644,449.15,451.68213
1608,505.65,516.8457
4580,385.64,405.6733
6939,427.15,433.33206
2611,478.15,462.1115
1010,440.15,415.46893
3573,420.83,414.59744
6260,513.09,533.6716
9764,495.15,523.2165
5676,404.87,409.60107
10482,679.07,615.5729
11448,653.95,601.6717
95,411.15,419.30524
6918,424.15,424.42078
11039,513.15,554.3688
11132,531.15,469.96576
7474,493.15,512.9648
9423,457.28,447.57675
11670,466.15,470.0716
7915,361.65,482.72952
59,381.45,386.57623
8192,443.15,437.65652
5022,469.15,462.5527
8759,518.15,471.02078
12002,495.39,488.3052
3244,485.82,466.90674
8850,543.72,480.67902
5129,494.26,482.30634
1498,494.15,495.81192
12267,542.8,514.74194
12576,659.64,603.6141
10569,404.15,586.9273
10719,455.15,454.38794
9978,519.26,483.41144
3542,404.69,451.72665
11892,477.15,471.96802
5837,427.14,434.08405
8917,560.61,543.1135
9641,484.15,495.94757
5148,498.78,455.84427
8687,505.35,485.20065
3404,578.06,575.2547
9253,433.96,430.19638
6414,576.92,586.50494
10006,520.31,496.22287
9438,459.15,476.77515
12152,526.64,512.6357
10251,568.22,564.3171
8346,463.65,483.3455
3592,431.96,420.85083
5491,368.08,378.38474
7488,495.32,479.9446
7116,446.02,434.4396
5268,545.71,546.4202
6756,403.65,390.65176
1562,501.15,514.80817
9494,467.65,465.6894
6081,472.92,481.1869
10261,570.15,474.576
373,392.55,398.84384
1327,476.15,479.0533
1002,439.65,430.3529
3694,507.9,551.7296
8488,481.65,478.47992
9955,516.91,494.5302
4850,428.9,412.68845
5335,581.15,550.11365
8404,469.31,460.82373
3315,397.42,430.32895
613,386.15,371.14005
9417,456.47,436.05484
2769,509.65,470.31137
1323,476.15,483.86945
1595,504.15,479.64212
9060,666.39,538.31726
5076,481.15,478.8023
3524,390.65,410.80383
1453,490.15,513.5348
4949,450.26,460.5133
4253,506.45,504.5485
6143,485.93,464.70505
10067,530.12,497.37616
11591,460.15,468.52808
7744,565.45,550.2234
10442,636.15,489.38422
611,385.65,376.28003
3447,328.65,480.8423
10713,455.15,451.69287
5235,532.09,513.92285
4339,602.47,620.24274
1769,527.15,479.09656
10668,451.15,448.98706
2183,382.45,398.00555
9403,454.55,446.99023
6213,502.04,486.29877
4193,473.15,470.88004
1157,458.15,447.52826
4685,402.15,416.5849
3351,453.11,479.87946
4189,471.95,478.34082
5601,389.15,472.84232
2459,445.15,465.10516
5666,403.65,421.28537
10836,478.15,499.89587
1807,534.65,487.647
6956,430.65,446.89328
5278,550.4,491.82355
3187,513.91,476.952
4104,441.52,450.57355
8546,491.15,480.94556
1665,513.15,473.13742
12465,600.77,554.8851
3088,338.15,328.91217
8903,556.28,503.8474
8201,444.15,458.3219
119,441.15,430.60962
9845,505.97,484.1363
3482,364.57,387.15363
8598,495.15,469.01648
2057,352.65,434.4571
8743,514.88,473.52133
9104,363.65,470.33768
8196,443.55,488.72073
3492,369.98,376.88968
5924,440.4,449.1055
2271,407.15,420.48688
2519,460.15,487.1167
5763,418.65,426.21915
3455,336.46,355.82974
1978,317.15,327.0321
9384,450.9,466.78848
8008,412.17,424.11478
3751,564.71,511.74634
8870,547.8,511.68585
5009,464.85,475.97388
12226,536.54,516.27515
11177,541.65,525.20514
12616,711.41,666.751
6717,399.55,400.43582
6415,576.92,587.69025
1864,548.65,501.3249
3800,316.07,337.73395
7144,448.95,437.7321
11870,474.15,471.9452
8615,496.82,476.17847
12381,573.15,421.761
12239,538.15,483.98236
4176,466.85,492.26703
7132,447.15,454.55374
5279,550.42,511.293
9976,519.26,492.59418
12277,544.03,520.2846
3441,321.5,336.73856
3070,323.65,363.1258
10564,399.15,531.30457
10955,501.21,484.46832
8289,458.65,464.26416
1923,565.65,553.4737
11255,556.15,508.82935
4707,406.11,412.451
8283,458.08,547.09924
4665,399.75,404.69675
9316,442.75,437.26144
2012,337.15,414.54666
4058,422.22,412.34903
8079,424.23,422.815
5470,364.15,358.60657
424,414.35,413.44678
554,373.65,410.27646
1793,532.25,477.5425
12458,598.66,579.325
12188,531.02,498.2092
487,438.85,430.19638
6760,403.82,408.7558
6779,405.87,406.86508
5533,378.3,380.56024
5761,418.15,403.67502
9118,376.65,463.57758
2157,373.15,482.66962
1483,493.15,511.11676
7907,355.65,452.766
7020,437.54,436.03577
468,469.65,469.67517
5328,577.0,528.9862
2474,451.15,441.7986
3984,403.0,415.4928
10073,531.08,549.6547
6433,594.24,587.8238
2412,437.15,440.98807
2055,351.15,363.83017
10023,523.15,481.97836
4480,363.22,372.12704
3858,357.15,347.88913
8703,508.15,445.88742
12510,623.83,614.7513
12293,546.96,523.48804
10155,543.0,560.9874
6321,539.42,509.6329
68,435.15,409.529
9402,454.25,465.6642
2954,558.15,551.2592
6216,503.45,480.42084
5657,401.15,421.85583
177,443.65,431.67868
1373,481.65,452.9674
2522,460.65,464.26416
8178,441.41,434.3308
2351,425.65,384.45386
2337,422.15,479.3565
8018,414.64,428.40775
9372,448.22,447.325
6676,393.15,392.3601
3912,382.34,372.3235
5156,500.15,456.324
4489,366.4,367.8254
1413,486.15,484.28348
7277,467.1,447.09995
10692,453.15,448.98706
245,266.25,311.2272
3194,308.76,362.72247
11478,691.43,642.4912
10080,531.39,565.65247
3449,330.28,374.84113
2685,491.65,498.50717
10419,625.66,618.6171
1414,486.15,485.39844
8565,493.59,469.43353
1740,522.15,478.72162
3295,364.62,406.2109
1496,494.15,537.5589
12162,527.59,519.837
673,393.54999999999995,423.02942
12137,523.92,521.49976
10297,578.07,564.7301
5957,446.21,438.9687
4959,451.15,435.16855
8534,490.22,461.30682
8296,458.95,462.065
7864,670.43,646.99097
4484,363.46,377.50238
12551,647.1,605.4917
5861,429.49,425.67276
4094,435.4,429.52316
10950,500.84,497.0127
11099,521.94,513.7982
461,425.75,420.69766
10529,364.15,505.41522
6884,420.65,445.88437
5128,493.86,459.36697
2884,538.15,528.21094
2932,548.15,540.9822
12136,523.89,497.26596
5639,398.0,387.51398
5079,483.15,409.13324
5938,443.15,445.62302
14,310.15,337.73395
8361,466.03,464.6081
2991,568.65,534.0042
11507,388.15,489.1728
8314,460.65,461.3448
12537,638.42,579.495
5196,517.11,466.2539
1783,529.15,513.1691
10474,673.1,587.05634
8021,415.15,413.43298
7318,470.94,460.45728
1175,460.15,475.10822
5531,378.03,376.6676
10366,598.4,610.453
9084,307.15,413.50943
5577,385.4,471.99512
9818,502.15,491.04074
812,413.15,405.6894
11142,533.58,545.41223
8185,442.07,438.34274
4504,369.65,366.47952
10528,363.15,509.36606
3519,388.94,391.09012
4682,402.06,413.5773
1208,463.54999999999995,475.59314
114,420.15,415.48178
8775,519.6,509.6379
1964,610.65,598.087
6452,610.43,625.3037
9119,377.15,468.52136
3853,354.65,363.83017
6515,341.45,468.85156
7534,504.61,493.78204
11818,472.15,469.12827
214,421.45,429.5824
4279,529.74,516.02295
3048,613.15,527.123
7150,449.86,442.94696
5646,399.15,406.48785
4439,353.15,458.57346
3838,348.15,426.15247
6706,397.65,397.6923
11873,475.15,470.51666
5032,470.72,443.0024
12403,578.45,571.84814
6913,423.81,425.43542
7874,687.14,617.093
3015,579.65,548.6705
736,403.65,410.10776
8839,539.15,476.81754
10384,610.87,627.4496
9834,504.2,489.80493
7246,462.15,413.50568
7945,393.65,484.33746
5562,382.78,373.1293
3000,573.15,537.9679
3208,378.99,410.52405
1621,507.65,502.05676
12038,502.52,496.41782
31,356.15,375.42926
7008,436.15,435.0719
2236,398.15,510.61807
9653,485.65,460.7602
10075,531.1,499.2182
8147,437.15,473.52335
12359,566.31,500.57315
1669,513.65,515.21893
6018,459.97,426.11462
7445,488.14,462.8647
483,436.85,430.19638
1408,485.15,534.2164
7249,462.4,455.0631
7448,488.86,468.215
11056,514.38,481.0436
6329,540.89,524.55664
9849,506.2,490.2613
3501,377.2,369.07635
12406,578.78,578.9671
5339,586.43,613.96814
4629,393.15,409.66086
1178,460.15,462.34747
12514,624.12,597.6244
4441,353.39,342.2296
11402,611.94,583.3186
299,342.25,372.0784
4515,372.15,443.058
1602,505.15,542.9398
8394,468.15,456.5918
4838,427.24,431.33072
12399,577.9,562.59595
668,393.15,526.76843
2588,475.15,457.55338
2894,539.15,541.8298
7200,456.36,447.09995
2442,443.15,434.48343
10629,447.15,448.98706
12350,564.15,537.2543
303,351.15,341.314
5117,490.15,416.59036
3613,447.4,439.87476
10467,664.07,513.72217
8558,492.7,476.91928
1197,463.04999999999995,478.06335
11138,533.03,538.6913
1346,479.15,485.75275
7087,443.65,441.05844
5888,434.58,455.25684
11585,458.15,467.9767
4747,412.72,414.64154
3745,558.89,530.95654
2420,439.15,489.3855
2085,359.65,386.96286
2036,280.54999999999995,326.05573
8507,485.45,534.2164
10303,579.34,544.5391
11387,606.55,585.10516
10863,483.15,513.1132
8910,558.85,568.605
1068,447.15,412.10574
9048,645.27,647.7426
1217,464.15,457.28543
7255,464.06,437.38382
8878,550.59,532.1796
5070,478.65,589.947
5202,519.56,513.96906
8384,467.9,460.29868
12548,646.3,636.2611
10590,430.15,427.02887
1720,519.65,522.1615
8576,494.03,469.22638
8158,439.65,480.4112
12448,593.07,587.0291
9621,482.74,466.86014
8854,544.26,551.99274
11018,509.06,501.75058
7425,484.46,455.58322
10401,618.88,583.32715
5748,417.54,426.8248
7012,437.15,430.68307
1142,455.65,476.81216
10981,505.01,503.9977
10424,626.93,654.51245
12386,574.46,562.5351
5843,427.95,441.00058
8473,479.15,491.60962
4688,402.15,484.57678
420,413.75,412.8328
3578,424.26,446.41208
12547,644.86,599.5282
10398,617.51,603.2148
1047,444.15,460.3254
856,418.84999999999997,421.42667
8262,454.65,475.57828
5812,424.15,431.47977
8297,459.35,473.2387
2540,465.65,460.30243
10095,533.65,514.1631
8269,455.65,459.3119
5065,478.01,475.39948
3013,579.0,560.09424
12415,580.88,565.07043
6967,431.2,432.07962
1355,481.15,481.24414
1139,455.15,466.73993
3143,363.65,375.01654
5863,429.65,436.44397
9982,519.7,487.06827
1701,518.15,454.2153
9362,447.81,440.49142
107,414.15,415.48178
8207,444.86543,469.22638
9904,513.65,480.834
