,Actual,Predict
6162,490.15,500.4314
455,433.55,429.1686
3995,407.06,411.31155
6067,469.15,460.74835
3894,375.65,360.52542
6205,499.95,483.38147
5421,342.75,394.64075
8813,528.15,537.2226
5709,410.15,416.06863
3851,354.15,357.10492
9604,481.65,586.2623
1512,496.15,490.60422
9842,505.28,485.85065
2119,367.15,420.1795
10693,453.15,448.7604
3098,344.15,482.34955
9296,439.52,436.7005
2619,478.34999999999997,477.18112
11242,554.39,530.5725
3601,441.42,432.7635
5058,475.74,469.78534
4374,307.95,460.58694
5532,378.15,393.7586
4385,328.88,362.6719
11675,467.15,468.83237
12129,522.86,508.62787
5282,550.49,546.4921
8585,494.47,482.7816
3671,490.49,449.45862
9365,448.15,456.1515
9044,642.67,607.4119
1981,318.65,389.41006
101,415.65,419.19385
11674,467.15,469.23453
8694,506.02,492.15878
2215,392.15,399.8934
9511,469.65,497.50342
1491,493.15,460.29993
7046,439.98,435.16245
2801,518.15,473.6136
4246,501.74,481.99484
11759,470.15,471.61847
9741,493.23,483.29367
4641,395.94,395.75018
8221,448.15,470.32333
6347,548.29,501.1984
4549,380.43,388.6014
1022,442.15,492.95978
2798,518.15,522.37213
4148,456.15,505.4067
5664,403.02,394.95102
533,410.75,399.3627
5735,414.65,403.4458
6326,540.68,556.70776
8700,507.16,513.09875
10354,593.84,598.8313
11085,519.67,512.98016
8362,466.03,461.83185
2264,405.65,477.05618
1655,512.15,480.40845
19,346.25,355.31073
6597,384.75,390.66733
12273,543.54,508.74768
1643,510.15,527.2705
8261,454.15,471.7546
6575,380.88,393.62912
8644,499.63,484.51224
12364,566.78,559.056
9815,501.9,476.6856
3540,404.63,448.14624
4783,416.65,409.58176
2144,372.15,542.793
321,383.45,393.7586
6466,634.71,609.74
4098,437.14,454.14877
4738,410.65,416.25806
3693,506.47,457.53873
7665,537.32,544.53595
4832,426.15,438.6045
5584,386.15,392.10272
6834,413.34,407.4353
2154,266.84999999999997,339.2983
5692,407.15,416.86823
12262,542.02,554.8245
1006,440.15,463.374
747,405.15,399.92258
9185,422.68,434.47388
263,309.45,336.385
11437,636.59,672.8956
12271,543.39,516.72876
1085,448.15,470.32333
12502,618.19,528.80444
7516,500.65,509.62735
7886,703.84,656.6089
11058,514.71,511.18933
473,436.95,431.0138
10930,497.25,496.97018
2380,431.65,423.47147
6479,658.64,633.0946
1954,582.15,536.53766
11845,473.15,468.23587
11949,483.65,540.21906
7571,512.35,474.12396
7811,597.47,576.6074
6021,460.26,440.7297
3705,515.78,494.08554
5848,428.15,419.42722
8095,426.96,421.01428
4074,428.16,408.68857
7713,551.38,523.16943
5493,369.15,445.49274
11263,558.23,544.05194
8986,594.08,597.2284
5496,370.54,383.04007
6735,401.39,408.24738
9801,499.7,536.52466
8625,497.26,484.77676
2470,450.04999999999995,385.8527
8049,419.39,424.4524
7333,471.59,449.60812
8923,564.11,551.1697
12132,523.16,502.32895
2633,480.65,484.3984
3378,505.04,484.25684
4700,404.31,419.37473
11073,517.59,492.76886
2629,479.65,464.5178
10803,471.34,469.63666
10415,625.03,456.40546
11135,531.65,481.521
967,435.15,366.21112
10696,453.15,449.61237
4708,406.11,416.25806
10644,449.15,450.7299
1608,505.65,519.946
4580,385.64,415.07864
6939,427.15,438.52307
2611,478.15,461.1865
1010,440.15,407.78616
3573,420.83,420.31024
6260,513.09,540.78796
9764,495.15,515.66534
5676,404.87,411.32187
10482,679.07,611.6819
11448,653.95,589.09595
95,411.15,414.9509
6918,424.15,426.5513
11039,513.15,545.5933
11132,531.15,476.7236
7474,493.15,538.37665
9423,457.28,445.52048
11670,466.15,469.29407
7915,361.65,483.53534
59,381.45,387.1806
8192,443.15,404.5055
5022,469.15,465.0634
8759,518.15,483.86322
12002,495.39,492.7597
3244,485.82,462.2421
8850,543.72,494.69165
5129,494.26,470.9153
1498,494.15,499.06274
12267,542.8,511.09714
12576,659.64,621.34106
10569,404.15,584.48456
10719,455.15,452.57507
9978,519.26,479.3806
3542,404.69,448.6464
11892,477.15,473.4534
5837,427.14,431.33093
8917,560.61,548.6938
9641,484.15,496.25894
5148,498.78,461.9781
8687,505.35,494.36398
3404,578.06,548.9372
9253,433.96,430.26004
6414,576.92,579.91174
10006,520.31,494.99316
9438,459.15,482.2797
12152,526.64,522.49225
10251,568.22,569.3982
8346,463.65,488.11197
3592,431.96,418.79706
5491,368.08,377.2564
7488,495.32,476.24463
7116,446.02,440.22153
5268,545.71,533.0477
6756,403.65,393.24844
1562,501.15,516.4553
9494,467.65,466.66458
6081,472.92,482.64008
10261,570.15,479.20865
373,392.55,399.95294
1327,476.15,462.05157
1002,439.65,434.38098
3694,507.9,555.18054
8488,481.65,466.53143
9955,516.91,492.1477
4850,428.9,421.36206
5335,581.15,568.6965
8404,469.31,460.90338
3315,397.42,404.66583
613,386.15,369.03802
9417,456.47,402.51358
2769,509.65,471.47897
1323,476.15,477.2064
1595,504.15,489.0019
9060,666.39,529.2166
5076,481.15,476.59726
3524,390.65,403.64944
1453,490.15,515.47455
4949,450.26,462.12787
4253,506.45,502.17548
6143,485.93,471.0155
10067,530.12,512.042
11591,460.15,470.37503
7744,565.45,540.51135
10442,636.15,500.92633
611,385.65,366.06866
3447,328.65,468.74252
10713,455.15,453.3264
5235,532.09,508.9703
4339,602.47,618.65125
1769,527.15,473.75275
10668,451.15,449.0053
2183,382.45,399.20926
9403,454.55,451.96796
6213,502.04,495.70303
4193,473.15,468.46283
1157,458.15,452.6082
4685,402.15,416.88412
3351,453.11,495.1125
4189,471.95,476.15845
5601,389.15,466.46054
2459,445.15,467.96228
5666,403.65,419.34293
10836,478.15,497.15656
1807,534.65,488.01218
6956,430.65,445.05884
5278,550.4,470.63593
3187,513.91,440.13992
4104,441.52,454.21036
8546,491.15,476.3464
1665,513.15,478.11023
12465,600.77,564.77563
3088,338.15,338.39917
8903,556.28,518.5887
8201,444.15,453.92514
119,441.15,431.85745
9845,505.97,478.31223
3482,364.57,384.72305
8598,495.15,471.31332
2057,352.65,436.62088
8743,514.88,453.51532
9104,363.65,468.2877
8196,443.55,484.72046
3492,369.98,373.0348
5924,440.4,442.2102
2271,407.15,409.83292
2519,460.15,479.6583
5763,418.65,437.3169
3455,336.46,351.26013
1978,317.15,327.5871
9384,450.9,465.35458
8008,412.17,417.79724
3751,564.71,542.19135
8870,547.8,516.3027
5009,464.85,475.71375
12226,536.54,521.30414
11177,541.65,529.16675
12616,711.41,664.0989
6717,399.55,401.88907
6415,576.92,581.72327
1864,548.65,496.24136
3800,316.07,336.385
7144,448.95,445.00934
11870,474.15,467.3839
8615,496.82,474.25235
12381,573.15,417.81647
12239,538.15,497.423
4176,466.85,443.2794
7132,447.15,459.76584
5279,550.42,443.01056
9976,519.26,494.89035
12277,544.03,522.17694
3441,321.5,334.8161
3070,323.65,354.3162
10564,399.15,521.8826
10955,501.21,486.24026
8289,458.65,457.4037
1923,565.65,547.68146
11255,556.15,525.3268
4707,406.11,418.27127
8283,458.08,572.3569
4665,399.75,403.48773
9316,442.75,440.68936
2012,337.15,415.76532
4058,422.22,415.50476
8079,424.23,425.07193
5470,364.15,362.13516
424,414.35,413.6179
554,373.65,390.3871
1793,532.25,472.9737
12458,598.66,584.77203
12188,531.02,501.19733
487,438.85,433.64655
6760,403.82,404.89017
6779,405.87,405.59293
5533,378.3,381.2369
5761,418.15,411.17178
9118,376.65,469.9121
2157,373.15,513.77313
1483,493.15,522.2853
7907,355.65,469.3236
7020,437.54,434.92404
468,469.65,468.5372
5328,577.0,542.67596
2474,451.15,452.2924
3984,403.0,412.9248
10073,531.08,538.9964
6433,594.24,588.5233
2412,437.15,437.8535
2055,351.15,358.35727
10023,523.15,482.72366
4480,363.22,374.30762
3858,357.15,352.71747
8703,508.15,452.48407
12510,623.83,601.79877
12293,546.96,531.10913
10155,543.0,555.7857
6321,539.42,523.34705
68,435.15,407.12735
9402,454.25,467.2729
2954,558.15,537.199
6216,503.45,476.52225
5657,401.15,419.44537
177,443.65,441.55115
1373,481.65,459.855
2522,460.65,463.5482
8178,441.41,427.9302
2351,425.65,387.3767
2337,422.15,483.50494
8018,414.64,429.39044
9372,448.22,449.99237
6676,393.15,395.38464
3912,382.34,365.16214
5156,500.15,461.67184
4489,366.4,361.4646
1413,486.15,476.6856
7277,467.1,449.06155
10692,453.15,450.61102
245,266.25,315.0031
3194,308.76,354.85858
11478,691.43,638.5144
10080,531.39,547.90216
3449,330.28,356.8602
2685,491.65,509.04712
10419,625.66,628.7248
1414,486.15,484.68112
8565,493.59,469.06223
1740,522.15,486.0856
3295,364.62,399.05246
1496,494.15,527.5272
12162,527.59,516.8567
673,393.54999999999995,421.3692
12137,523.92,534.31537
10297,578.07,563.03784
5957,446.21,438.40942
4959,451.15,431.59216
8534,490.22,464.72128
8296,458.95,459.7056
7864,670.43,635.2795
4484,363.46,374.58438
12551,647.1,633.7502
5861,429.49,427.61783
4094,435.4,425.6038
10950,500.84,491.60303
11099,521.94,519.73865
461,425.75,421.72443
10529,364.15,494.417
6884,420.65,433.73087
5128,493.86,463.40057
2884,538.15,510.79013
2932,548.15,537.14325
12136,523.89,497.25613
5639,398.0,393.75558
5079,483.15,410.59406
5938,443.15,449.46637
14,310.15,336.385
8361,466.03,466.21826
2991,568.65,524.5011
11507,388.15,461.80246
8314,460.65,461.1725
12537,638.42,561.03235
5196,517.11,481.11185
1783,529.15,512.73456
10474,673.1,577.76135
8021,415.15,411.2488
7318,470.94,460.32138
1175,460.15,466.04825
5531,378.03,374.29422
10366,598.4,620.789
9084,307.15,411.67328
5577,385.4,472.0066
9818,502.15,495.30685
812,413.15,408.2498
11142,533.58,543.6615
8185,442.07,437.59885
4504,369.65,368.5852
10528,363.15,490.1832
3519,388.94,397.0028
4682,402.06,414.619
1208,463.54999999999995,475.53366
114,420.15,414.44342
8775,519.6,498.21347
1964,610.65,580.71356
6452,610.43,621.773
9119,377.15,456.1409
3853,354.65,360.50748
6515,341.45,461.33228
7534,504.61,492.60962
11818,472.15,469.23453
214,421.45,428.9237
4279,529.74,529.147
3048,613.15,528.3799
7150,449.86,439.59787
5646,399.15,414.46478
4439,353.15,469.76828
3838,348.15,431.33777
6706,397.65,397.45642
11873,475.15,471.3936
5032,470.72,436.75827
12403,578.45,571.3598
6913,423.81,429.4618
7874,687.14,647.5172
3015,579.65,528.96277
736,403.65,402.466
8839,539.15,472.94165
10384,610.87,623.75977
9834,504.2,466.7561
7246,462.15,423.46768
7945,393.65,501.05157
5562,382.78,382.6813
3000,573.15,547.3253
3208,378.99,402.4401
1621,507.65,494.34924
12038,502.52,491.48132
31,356.15,373.7858
7008,436.15,437.55338
2236,398.15,536.26416
9653,485.65,467.3039
10075,531.1,474.20026
8147,437.15,490.38574
12359,566.31,477.41434
1669,513.65,519.7807
6018,459.97,434.6431
7445,488.14,460.86002
483,436.85,433.64655
1408,485.15,539.19165
7249,462.4,445.66785
7448,488.86,464.8347
11056,514.38,476.81415
6329,540.89,527.29767
9849,506.2,487.47083
3501,377.2,373.0816
12406,578.78,570.9644
5339,586.43,601.98083
4629,393.15,408.34366
1178,460.15,460.06314
12514,624.12,595.5627
4441,353.39,340.1278
11402,611.94,601.1049
299,342.25,362.41724
4515,372.15,444.04398
1602,505.15,522.32697
8394,468.15,441.7207
4838,427.24,427.221
12399,577.9,556.73737
668,393.15,529.5955
2588,475.15,462.31387
2894,539.15,527.8697
7200,456.36,425.04483
2442,443.15,403.9717
10629,447.15,450.61102
12350,564.15,548.70935
303,351.15,345.66196
5117,490.15,423.6529
3613,447.4,466.94037
10467,664.07,487.6505
8558,492.7,484.99756
1197,463.04999999999995,480.7259
11138,533.03,538.76013
1346,479.15,480.72424
7087,443.65,445.86188
5888,434.58,449.98148
11585,458.15,466.92413
4747,412.72,392.20728
3745,558.89,507.81412
2420,439.15,465.33182
2085,359.65,382.27542
2036,280.54999999999995,320.07996
8507,485.45,539.19165
10303,579.34,555.7621
11387,606.55,586.7136
10863,483.15,505.28558
8910,558.85,565.79694
1068,447.15,406.30792
9048,645.27,621.54553
1217,464.15,454.51877
7255,464.06,437.21948
8878,550.59,528.2877
5070,478.65,602.91534
5202,519.56,511.48563
8384,467.9,458.79178
12548,646.3,645.3607
10590,430.15,425.9401
1720,519.65,523.24603
8576,494.03,471.25708
8158,439.65,479.51425
12448,593.07,580.2878
9621,482.74,434.67972
8854,544.26,550.89795
11018,509.06,500.9715
7425,484.46,457.3043
10401,618.88,593.6226
5748,417.54,424.8443
7012,437.15,435.70325
1142,455.65,481.9414
10981,505.01,502.79578
10424,626.93,638.19727
12386,574.46,557.73553
5843,427.95,434.60373
8473,479.15,492.11554
4688,402.15,486.40332
420,413.75,411.0039
3578,424.26,445.76004
12547,644.86,600.7492
10398,617.51,599.6798
1047,444.15,465.46738
856,418.84999999999997,420.57968
8262,454.65,474.00745
5812,424.15,433.8886
8297,459.35,473.5061
2540,465.65,461.65762
10095,533.65,520.47974
8269,455.65,459.5269
5065,478.01,452.87823
3013,579.0,574.2425
12415,580.88,566.47675
6967,431.2,432.71106
1355,481.15,478.53546
1139,455.15,472.81332
3143,363.65,365.6134
5863,429.65,426.92197
9982,519.7,484.29318
1701,518.15,474.82486
9362,447.81,441.0708
107,414.15,413.1225
8207,444.86543,470.32333
