,Actual,Predict
120,405.15,405.15
121,420.05,420.05
122,420.65,420.65
123,441.15,441.15
124,395.35,395.35
125,406.15,406.15
126,413.35,413.35
127,414.65,414.65
128,391.15,391.15
129,397.15,397.15
130,399.65,399.65
131,447.15,450.15
132,450.15,452.45
133,450.15,450.15
134,403.85,403.85
135,491.05,491.05
136,480.15,480.15
137,471.15,464.15
138,395.45,395.45
139,472.15,472.15
140,404.55,406.95
141,481.15,481.15
142,406.75,406.75
143,406.95,406.95
144,409.85,413.35
145,482.15,507.15
146,482.15,482.15
147,455.15,455.15
148,467.85,472.15
149,410.85,410.85
150,467.85,467.85
151,471.85,471.85
152,480.75,480.75
153,440.15,440.15
154,444.65,444.65
155,412.25,413.35
156,445.15,445.15
157,451.15,451.15
158,451.15,451.15
159,413.65,413.65
160,417.85,417.85
161,459.15,459.15
162,426.65,426.65
163,427.15,433.45
164,438.65,438.65
165,439.15,441.15
166,441.15,441.15
167,440.15,444.15
168,433.15,433.15
169,439.15,439.15
170,428.15,428.6
171,429.05,428.6
172,438.15,444.65
173,440.15,440.15
174,440.65,440.65
175,446.15,446.9
176,446.15,446.15
177,447.15,446.15
178,447.65,446.9
179,452.15,452.15
180,468.15,468.15
181,443.65,443.65
182,444.15,444.15
183,444.15,444.15
184,430.15,430.15
185,439.15,433.15
186,442.15,442.15
187,428.65,448.79999999999995
188,460.45,448.79999999999995
189,468.95,448.79999999999995
190,443.85,443.85
191,444.65,444.65
192,444.45,452.45
193,452.45,452.45
194,449.15,449.15
195,454.05,454.05
196,475.15,475.15
197,432.45,432.45
198,439.25,439.25
199,410.55,422.05
200,421.05,421.05
201,421.55,421.55
202,426.25,426.25
203,426.95,426.95
204,429.35,430.25
205,430.15,430.15
206,430.25,430.25
207,433.45,433.45
208,434.75,434.75
209,405.85,397.15
210,437.75,439.25
211,442.65,442.65
212,514.25,514.25
213,517.85,517.85
214,443.15,443.15
215,420.15,420.15
216,406.05,406.05
217,420.75,420.75
218,421.45,421.45
219,422.05,422.05
220,423.95,423.95
221,424.15,424.15
222,425.95,425.95
223,427.25,427.25
224,428.85,428.85
225,429.15,429.15
226,464.15,464.15
227,429.25,430.15
228,507.15,480.15
229,507.15,507.15
230,465.15,465.15
231,429.65,429.65
232,469.75,469.75
233,472.15,472.15
234,465.15,466.15
235,430.95,430.15
236,465.45,465.45
237,465.65,465.65
238,465.75,465.75
239,465.85,465.85
240,483.15,483.15
241,488.15,488.15
242,553.15,553.15
243,552.15,552.15
244,169.45,188.45
245,225.55,225.55
246,238.75,238.75
247,284.05,284.05
248,281.15,281.15
249,300.05,273.95
250,273.85,273.85
251,285.75,285.75
252,266.25,266.25
253,266.95,266.95
254,282.55,282.55
255,307.15,307.15
256,313.98,313.98
257,293.25,293.25
258,304.35,304.35
259,311.65,311.65
260,300.95,300.95
261,299.15,299.15
262,315.15,315.15
263,315.15,315.15
264,317.25,317.35
265,318.05,318.05
266,322.85,322.85
267,321.35,321.35
268,303.05,305.6
269,308.15,305.6
270,309.45,309.45
271,310.05,310.05
272,309.15,310.05
273,331.05,331.05
274,343.15,338.05
275,327.15,322.85
276,329.95,329.95
277,331.45,331.45
278,329.15,329.15
279,343.15,343.15
280,343.15,343.15
281,345.15,340.45
282,348.15,348.15
283,349.15,349.15
284,349.65,349.65
285,350.15,350.15
286,327.05,327.05
287,327.35,327.35
288,329.45,329.45
289,331.75,331.15
290,335.25,335.25
291,337.85,343.15
292,340.45,340.45
293,340.85,340.85
294,343.55,343.55
295,333.35,333.35
296,336.35,331.15
297,353.65,353.65
298,358.65,358.65
299,338.05,338.05
300,363.95,364.4
301,338.85,338.05
302,348.65,348.65
303,348.65,348.65
304,356.05,358.15
305,331.15,331.15
306,342.25,342.25
307,343.95,343.95
308,344.95,344.95
309,353.85,353.85
310,351.15,351.65
311,364.85,364.4
312,351.65,351.65
313,390.15,390.15
314,375.65,375.65
315,332.55,332.55
316,338.15,338.15
317,338.15,338.15
318,339.45,339.45
319,370.95,370.95
320,346.25,346.25
321,372.15,372.15
322,375.85,364.15
323,346.35,346.35
324,346.65,346.65
325,376.15,366.25
326,349.15,349.15
327,379.45,379.45
328,383.45,372.85
329,388.15,388.15
330,351.15,351.15
331,388.15,388.15
332,353.15,349.15
333,365.05,368.85
334,372.65,368.85
335,374.05,374.05
336,376.65,376.65
337,391.55,391.55
338,351.05,351.05
339,353.95,353.95
340,366.35,366.35
341,345.65,351.05
342,349.85,349.85
343,350.65,350.65
344,353.55,353.55
345,353.95,353.95
346,354.75,362.65
347,356.55,356.55
348,357.45,357.45
349,362.15,362.15
350,362.15,362.15
351,362.45,362.45
352,364.65,362.65
353,370.65,370.65
354,352.35,352.35
355,353.55,353.55
356,359.15,359.15
357,362.85,357.15
358,361.25,361.25
359,357.05,357.05
360,357.25,357.25
361,358.45,358.45
362,359.05,359.05
363,359.15,359.15
364,359.45,359.45
365,395.65,395.65
366,396.05,396.05
367,359.85,359.85
368,360.75,357.15
369,396.45,396.45
370,398.15,398.15
371,398.75,398.15
372,361.25,361.25
373,412.15,412.15
374,362.65,362.65
375,365.15,365.15
376,378.05,385.05
377,367.15,367.15
378,389.95,389.95
379,387.15,387.15
380,392.55,392.55
381,368.55,368.55
382,392.75,394.75
383,393.25,395.45
384,394.15,394.15
385,394.15,394.15
386,394.75,394.75
387,396.15,396.15
388,397.65,395.45
389,399.65,399.65
390,396.65,399.79999999999995
391,402.95,399.79999999999995
392,404.15,404.15
393,405.05,405.05
394,368.75,368.75
395,369.15,368.55
396,422.15,410.15
397,379.55,379.55
398,363.15,366.25
399,372.35,372.35
400,383.15,383.15
401,386.65,386.65
402,387.95,387.95
403,382.25,382.25
404,382.65,388.75
405,385.05,385.05
406,388.75,388.75
407,388.75,388.75
408,390.85,390.85
409,364.15,364.15
410,391.35,385.05
411,390.75,390.75
412,390.85,390.85
413,406.95,406.95
414,391.15,391.15
415,408.35,408.35
416,408.35,408.35
417,409.15,409.15
418,409.15,409.15
419,409.75,409.75
420,391.75,391.75
421,410.45,410.85
422,411.15,411.15
423,411.65,411.65
424,413.15,413.15
425,413.65,413.65
426,413.75,413.75
427,413.75,413.75
428,416.05,416.05
429,419.45,419.45
430,411.15,411.15
431,414.35,414.35
432,415.55,415.55
433,416.15,416.15
434,416.35,416.35
435,417.35,417.35
436,398.75,398.75
437,418.35,418.35
438,433.35,433.35
439,433.85,433.85
440,434.15,434.15
441,434.25,434.25
442,434.25,433.35
443,435.05,435.05
444,435.15,435.15
445,435.15,435.15
446,435.25,435.25
447,435.65,435.65
448,436.05,436.05
449,439.15,439.15
450,445.15,445.15
451,428.15,422.05
452,421.15,421.15
453,429.15,431.15
454,430.65,430.65
455,431.15,431.15
456,431.35,431.35
457,431.65,431.65
458,432.05,432.05
459,432.55,432.55
460,432.85,431.65
461,433.05,433.05
462,433.55,433.55
463,433.95,433.95
464,425.35,425.35
465,433.95,433.95
466,535.15,535.15
467,434.35,430.65
468,425.75,425.75
469,435.3,435.3
470,466.15,466.15
471,466.65,466.65
472,469.25,469.25
473,480.15,480.15
474,488.25,488.25
475,469.65,469.65
476,476.15,476.15
477,476.85,476.85
478,436.15,436.15
479,436.55,438.15
480,436.95,436.95
481,441.25,441.25
482,441.65,460.15
483,437.05,437.05
484,437.45,437.45
485,438.15,438.15
486,438.15,438.15
487,439.45,436.95
488,430.65,438.25
489,538.15,535.15
490,436.85,436.85
491,438.25,438.25
492,539.65,539.65
493,543.15,543.15
494,438.85,438.85
495,531.15,541.15
496,460.15,460.15
497,461.25,461.25
498,531.75,531.75
499,462.45,465.65
500,469.05,469.05
501,541.15,541.15
502,513.15,513.15
503,481.65,481.65
504,453.15,453.15
505,486.95,486.95
506,511.15,486.95
507,497.15,497.15
508,520.15,520.15
509,490.65,490.65
510,188.45,188.45
511,249.95,249.95
512,278.25,278.25
513,273.95,273.95
514,276.85,276.85
515,299.45,299.45
516,283.45,283.45
517,355.35,343.15
518,313.25,310.05
519,329.25,329.25
520,356.65,356.65
521,358.15,358.15
522,366.65,366.65
523,336.55,336.55
524,339.55,340.85
525,367.15,367.15
526,340.25,340.25
527,378.65,366.75
528,341.05,341.05
529,381.15,381.15
530,341.95,341.95
531,341.85,343.15
532,366.75,366.75
533,368.85,368.85
534,368.95,368.95
535,371.15,371.15
536,371.55,371.55
537,371.65,371.65
538,399.45,399.45
539,427.95,427.95
540,404.75,404.75
541,406.25,410.75
542,410.75,410.75
543,442.65,442.65
544,423.95,423.95
545,424.85,424.85
546,429.15,424.85
547,429.75,429.75
548,429.85,423.95
549,439.65,439.65
550,440.25,440.25
551,441.05,441.05
552,440.15,440.15
553,469.15,477.35
554,471.15,471.15
555,471.65,471.15
556,447.25,477.15
557,477.35,477.35
558,497.15,497.15
559,489.45,489.45
